,"Timestamp,Mode,Data",Timestamp,mode,Data,AX,AY,AZ,fAX,fAY,fAZ
329,"18:18:27:759,RX,0001828984 [app] INFO: ACCEL: ,128.000000,-128.000000,32.000000,-76.147835,-43.738049,-43.848358",18:18:27:759,RX,0001828984 [app] INFO: ACCEL: ,128.000000,-128.000000,32.000000,-76.147835,-43.738049,-43.848358
330,"18:18:27:851,RX,0001829074 [app] INFO: ACCEL: ,32.000000,-128.000000,32.000000,-75.036713,-44.769192,-42.907078",18:18:27:851,RX,0001829074 [app] INFO: ACCEL: ,32.000000,-128.000000,32.000000,-75.036713,-44.769192,-42.907078
331,"18:18:27:943,RX,0001829164 [app] INFO: ACCEL: ,-224.000000,96.000000,32.000000,-76.554863,-43.064541,-41.987499",18:18:27:943,RX,0001829164 [app] INFO: ACCEL: ,-224.000000,96.000000,32.000000,-76.554863,-43.064541,-41.987499
332,"18:18:28:029,RX,0001829254 [app] INFO: ACCEL: ,-32.000000,-32.000000,0.000000,-76.104042,-42.931789,-41.477547",18:18:28:029,RX,0001829254 [app] INFO: ACCEL: ,-32.000000,-32.000000,0.000000,-76.104042,-42.931789,-41.477547
333,"18:18:28:122,RX,0001829344 [app] INFO: ACCEL: ,-96.000000,-96.000000,-32.000000,-76.303513,-43.561089,-41.363724",18:18:28:122,RX,0001829344 [app] INFO: ACCEL: ,-96.000000,-96.000000,-32.000000,-76.303513,-43.561089,-41.363724
334,"18:18:28:208,RX,0001829434 [app] INFO: ACCEL: ,32.000000,128.000000,-256.000000,-75.228035,-41.548401,-43.911297",18:18:28:208,RX,0001829434 [app] INFO: ACCEL: ,32.000000,128.000000,-256.000000,-75.228035,-41.548401,-43.911297
335,"18:18:28:301,RX,0001829524 [app] INFO: ACCEL: ,-256.000000,192.000000,160.000000,-77.009308,-38.831089,-41.509262",18:18:28:301,RX,0001829524 [app] INFO: ACCEL: ,-256.000000,192.000000,160.000000,-77.009308,-38.831089,-41.509262
336,"18:18:28:389,RX,0001829614 [app] INFO: ACCEL: ,-64.000000,64.000000,-96.000000,-76.881912,-37.642960,-42.146236",18:18:28:389,RX,0001829614 [app] INFO: ACCEL: ,-64.000000,64.000000,-96.000000,-76.881912,-37.642960,-42.146236
337,"18:18:28:482,RX,0001829704 [app] INFO: ACCEL: ,-160.000000,160.000000,-96.000000,-77.688156,-35.380848,-42.769161",18:18:28:482,RX,0001829704 [app] INFO: ACCEL: ,-160.000000,160.000000,-96.000000,-77.688156,-35.380848,-42.769161
338,"18:18:28:570,RX,0001829794 [app] INFO: ACCEL: ,-224.000000,448.000000,416.000000,-79.096062,-29.889572,-37.517693",18:18:28:570,RX,0001829794 [app] INFO: ACCEL: ,-224.000000,448.000000,416.000000,-79.096062,-29.889572,-37.517693
339,"18:18:28:660,RX,0001829884 [app] INFO: ACCEL: ,32.000000,480.000000,-288.000000,-78.034142,-24.107473,-40.378193",18:18:28:660,RX,0001829884 [app] INFO: ACCEL: ,32.000000,480.000000,-288.000000,-78.034142,-24.107473,-40.378193
340,"18:18:28:750,RX,0001829974 [app] INFO: ACCEL: ,-96.000000,896.000000,160.000000,-78.204620,-13.686520,-38.104511",18:18:28:750,RX,0001829974 [app] INFO: ACCEL: ,-96.000000,896.000000,160.000000,-78.204620,-13.686520,-38.104511
341,"18:18:28:840,RX,0001830064 [app] INFO: ACCEL: ,128.000000,-288.000000,1152.000000,-76.265671,-16.814434,-24.699053",18:18:28:840,RX,0001830064 [app] INFO: ACCEL: ,128.000000,-288.000000,1152.000000,-76.265671,-16.814434,-24.699053
342,"18:18:28:932,RX,0001830154 [app] INFO: ACCEL: ,1184.000000,704.000000,416.000000,-64.477776,-8.643790,-19.674759",18:18:28:932,RX,0001830154 [app] INFO: ACCEL: ,1184.000000,704.000000,416.000000,-64.477776,-8.643790,-19.674759
343,"18:18:29:020,RX,0001830244 [app] INFO: ACCEL: ,-928.000000,-1184.000000,-928.000000,-72.679665,-22.005228,-30.002823",18:18:29:020,RX,0001830244 [app] INFO: ACCEL: ,-928.000000,-1184.000000,-928.000000,-72.679665,-22.005228,-30.002823
344,"18:18:29:113,RX,0001830334 [app] INFO: ACCEL: ,-128.000000,32.000000,64.000000,-73.209068,-21.384092,-28.927006",18:18:29:113,RX,0001830334 [app] INFO: ACCEL: ,-128.000000,32.000000,64.000000,-73.209068,-21.384092,-28.927006
345,"18:18:29:198,RX,0001830424 [app] INFO: ACCEL: ,160.000000,864.000000,928.000000,-70.996048,-11.305976,-18.079233",18:18:29:198,RX,0001830424 [app] INFO: ACCEL: ,160.000000,864.000000,928.000000,-70.996048,-11.305976,-18.079233
346,"18:18:29:291,RX,0001830514 [app] INFO: ACCEL: ,1120.000000,480.000000,160.000000,-59.748692,-5.679704,-16.045380",18:18:29:291,RX,0001830514 [app] INFO: ACCEL: ,1120.000000,480.000000,160.000000,-59.748692,-5.679704,-16.045380
347,"18:18:29:383,RX,0001830604 [app] INFO: ACCEL: ,256.000000,-832.000000,-320.000000,-56.725079,-15.126188,-19.489748",18:18:29:383,RX,0001830604 [app] INFO: ACCEL: ,256.000000,-832.000000,-320.000000,-56.725079,-15.126188,-19.489748
348,"18:18:29:470,RX,0001830694 [app] INFO: ACCEL: ,576.000000,-320.000000,96.000000,-50.686028,-18.628403,-18.187922",18:18:29:470,RX,0001830694 [app] INFO: ACCEL: ,576.000000,-320.000000,96.000000,-50.686028,-18.628403,-18.187922
349,"18:18:29:559,RX,0001830784 [app] INFO: ACCEL: ,320.000000,32.000000,320.000000,-47.137535,-18.049952,-14.409673",18:18:29:559,RX,0001830784 [app] INFO: ACCEL: ,320.000000,32.000000,320.000000,-47.137535,-18.049952,-14.409673
350,"18:18:29:651,RX,0001830874 [app] INFO: ACCEL: ,-96.000000,224.000000,-192.000000,-47.604252,-15.312932,-16.384922",18:18:29:651,RX,0001830874 [app] INFO: ACCEL: ,-96.000000,224.000000,-192.000000,-47.604252,-15.312932,-16.384922
351,"18:18:29:742,RX,0001830964 [app] INFO: ACCEL: ,-416.000000,-160.000000,-192.000000,-51.093113,-16.938456,-18.323502",18:18:29:742,RX,0001830964 [app] INFO: ACCEL: ,-416.000000,-160.000000,-192.000000,-51.093113,-16.938456,-18.323502
352,"18:18:29:829,RX,0001831054 [app] INFO: ACCEL: ,128.000000,0.000000,-160.000000,-49.400677,-16.749731,-19.875738",18:18:29:829,RX,0001831054 [app] INFO: ACCEL: ,128.000000,0.000000,-160.000000,-49.400677,-16.749731,-19.875738
353,"18:18:29:923,RX,0001831144 [app] INFO: ACCEL: ,32.000000,96.000000,-160.000000,-48.635937,-15.506930,-21.398586",18:18:29:923,RX,0001831144 [app] INFO: ACCEL: ,32.000000,96.000000,-160.000000,-48.635937,-15.506930,-21.398586
354,"18:18:30:009,RX,0001831234 [app] INFO: ACCEL: ,32.000000,128.000000,-128.000000,-47.884220,-13.938861,-22.547834",18:18:30:009,RX,0001831234 [app] INFO: ACCEL: ,32.000000,128.000000,-128.000000,-47.884220,-13.938861,-22.547834
355,"18:18:30:100,RX,0001831324 [app] INFO: ACCEL: ,160.000000,96.000000,32.000000,-45.961082,-12.747193,-21.964809",18:18:30:100,RX,0001831324 [app] INFO: ACCEL: ,160.000000,96.000000,32.000000,-45.961082,-12.747193,-21.964809
356,"18:18:30:189,RX,0001831414 [app] INFO: ACCEL: ,96.000000,32.000000,-64.000000,-44.654476,-12.266319,-22.409822",18:18:30:189,RX,0001831414 [app] INFO: ACCEL: ,96.000000,32.000000,-64.000000,-44.654476,-12.266319,-22.409822
357,"18:18:30:280,RX,0001831504 [app] INFO: ACCEL: ,-288.000000,96.000000,32.000000,-46.880039,-11.114191,-21.839363",18:18:30:280,RX,0001831504 [app] INFO: ACCEL: ,-288.000000,96.000000,32.000000,-46.880039,-11.114191,-21.839363
358,"18:18:30:371,RX,0001831594 [app] INFO: ACCEL: ,160.000000,-64.000000,-192.000000,-44.996086,-11.672249,-23.606804",18:18:30:371,RX,0001831594 [app] INFO: ACCEL: ,160.000000,-64.000000,-192.000000,-44.996086,-11.672249,-23.606804
359,"18:18:30:459,RX,0001831684 [app] INFO: ACCEL: ,32.000000,96.000000,-64.000000,-44.298401,-10.546764,-24.023449",18:18:30:459,RX,0001831684 [app] INFO: ACCEL: ,32.000000,96.000000,-64.000000,-44.298401,-10.546764,-24.023449
361,"18:18:30:638,RX,0001831864 [app] INFO: ACCEL: ,0.000000,-64.000000,-96.000000,-44.363983,-12.958903,-21.923407",18:18:30:638,RX,0001831864 [app] INFO: ACCEL: ,0.000000,-64.000000,-96.000000,-44.363983,-12.958903,-21.923407
362,"18:18:30:730,RX,0001831976 [app] INFO: ACCEL: ,0.000000,32.000000,-32.000000,-43.971291,-12.500200,-22.025007",18:18:30:730,RX,0001831976 [app] INFO: ACCEL: ,0.000000,32.000000,-32.000000,-43.971291,-12.500200,-22.025007
363,"18:18:30:821,RX,0001832044 [app] INFO: ACCEL: ,96.000000,160.000000,-32.000000,-42.742115,-10.756454,-22.124599",18:18:30:821,RX,0001832044 [app] INFO: ACCEL: ,96.000000,160.000000,-32.000000,-42.742115,-10.756454,-22.124599
364,"18:18:30:911,RX,0001832134 [app] INFO: ACCEL: ,0.000000,0.000000,64.000000,-42.369003,-10.648440,-21.273048",18:18:30:911,RX,0001832134 [app] INFO: ACCEL: ,0.000000,0.000000,64.000000,-42.369003,-10.648440,-21.273048
365,"18:18:31:001,RX,0001832224 [app] INFO: ACCEL: ,32.000000,32.000000,-96.000000,-41.724884,-10.224345,-22.005920",18:18:31:001,RX,0001832224 [app] INFO: ACCEL: ,32.000000,32.000000,-96.000000,-41.724884,-10.224345,-22.005920
366,"18:18:31:092,RX,0001832314 [app] INFO: ACCEL: ,-64.000000,-64.000000,128.000000,-41.916435,-10.754271,-20.546894",18:18:31:092,RX,0001832314 [app] INFO: ACCEL: ,-64.000000,-64.000000,128.000000,-41.916435,-10.754271,-20.546894
367,"18:18:31:183,RX,0001832404 [app] INFO: ACCEL: ,32.000000,0.000000,-64.000000,-41.285938,-10.649217,-20.966711",18:18:31:183,RX,0001832404 [app] INFO: ACCEL: ,32.000000,0.000000,-64.000000,-41.285938,-10.649217,-20.966711
368,"18:18:31:268,RX,0001832494 [app] INFO: ACCEL: ,0.000000,0.000000,32.000000,-40.936241,-10.546173,-20.459440",18:18:31:268,RX,0001832494 [app] INFO: ACCEL: ,0.000000,0.000000,32.000000,-40.936241,-10.546173,-20.459440
369,"18:18:31:361,RX,0001832584 [app] INFO: ACCEL: ,64.000000,0.000000,-32.000000,-40.054161,-10.445084,-20.569033",18:18:31:361,RX,0001832584 [app] INFO: ACCEL: ,64.000000,0.000000,-32.000000,-40.054161,-10.445084,-20.569033
370,"18:18:31:448,RX,0001832674 [app] INFO: ACCEL: ,32.000000,-64.000000,-32.000000,-39.452282,-10.953664,-20.676588",18:18:31:448,RX,0001832674 [app] INFO: ACCEL: ,32.000000,-64.000000,-32.000000,-39.452282,-10.953664,-20.676588
371,"18:18:31:542,RX,0001832764 [app] INFO: ACCEL: ,-32.000000,64.000000,0.000000,-39.390461,-10.247819,-20.483810",18:18:31:542,RX,0001832764 [app] INFO: ACCEL: ,-32.000000,64.000000,0.000000,-39.390461,-10.247819,-20.483810
372,"18:18:31:630,RX,0001832854 [app] INFO: ACCEL: ,96.000000,32.000000,32.000000,-38.276367,-9.853094,-19.998798",18:18:31:630,RX,0001832854 [app] INFO: ACCEL: ,96.000000,32.000000,32.000000,-38.276367,-9.853094,-19.998798
373,"18:18:31:723,RX,0001832944 [app] INFO: ACCEL: ,64.000000,96.000000,-32.000000,-37.439388,-8.872435,-20.108803",18:18:31:723,RX,0001832944 [app] INFO: ACCEL: ,64.000000,96.000000,-32.000000,-37.439388,-8.872435,-20.108803
374,"18:18:31:812,RX,0001833034 [app] INFO: ACCEL: ,32.000000,0.000000,-64.000000,-36.874599,-8.790821,-20.507553",18:18:31:812,RX,0001833034 [app] INFO: ACCEL: ,32.000000,0.000000,-64.000000,-36.874599,-8.790821,-20.507553
375,"18:18:31:899,RX,0001833124 [app] INFO: ACCEL: ,128.000000,0.000000,96.000000,-35.542572,-8.710681,-19.457703",18:18:31:899,RX,0001833124 [app] INFO: ACCEL: ,128.000000,0.000000,96.000000,-35.542572,-8.710681,-19.457703
376,"18:18:31:993,RX,0001833214 [app] INFO: ACCEL: ,-32.000000,64.000000,96.000000,-35.514088,-8.053701,-18.424223",18:18:31:993,RX,0001833214 [app] INFO: ACCEL: ,-32.000000,64.000000,96.000000,-35.514088,-8.053701,-18.424223
377,"18:18:32:079,RX,0001833304 [app] INFO: ACCEL: ,96.000000,64.000000,0.000000,-34.465008,-7.407557,-18.260393",18:18:32:079,RX,0001833304 [app] INFO: ACCEL: ,96.000000,64.000000,0.000000,-34.465008,-7.407557,-18.260393
378,"18:18:32:173,RX,0001833394 [app] INFO: ACCEL: ,-64.000000,96.000000,-32.000000,-34.699352,-6.487176,-18.381535",18:18:32:173,RX,0001833394 [app] INFO: ACCEL: ,-64.000000,96.000000,-32.000000,-34.699352,-6.487176,-18.381535
379,"18:18:32:259,RX,0001833484 [app] INFO: ACCEL: ,128.000000,-32.000000,-160.000000,-33.417835,-6.712712,-19.619595",18:18:32:259,RX,0001833484 [app] INFO: ACCEL: ,128.000000,-32.000000,-160.000000,-33.417835,-6.712712,-19.619595
380,"18:18:32:354,RX,0001833574 [app] INFO: ACCEL: ,32.000000,96.000000,128.000000,-32.904942,-5.812224,-18.336664",18:18:32:354,RX,0001833574 [app] INFO: ACCEL: ,32.000000,96.000000,128.000000,-32.904942,-5.812224,-18.336664
381,"18:18:32:440,RX,0001833664 [app] INFO: ACCEL: ,0.000000,-32.000000,0.000000,-32.648632,-6.040282,-18.178215",18:18:32:440,RX,0001833664 [app] INFO: ACCEL: ,0.000000,-32.000000,0.000000,-32.648632,-6.040282,-18.178215
382,"18:18:32:529,RX,0001833754 [app] INFO: ACCEL: ,-32.000000,32.000000,-32.000000,-32.643616,-5.711695,-18.296671",18:18:32:529,RX,0001833754 [app] INFO: ACCEL: ,-32.000000,32.000000,-32.000000,-32.643616,-5.711695,-18.296671
383,"18:18:32:619,RX,0001833844 [app] INFO: ACCEL: ,64.000000,0.000000,-32.000000,-31.901878,-5.662744,-18.413145",18:18:32:619,RX,0001833844 [app] INFO: ACCEL: ,64.000000,0.000000,-32.000000,-31.901878,-5.662744,-18.413145
384,"18:18:32:709,RX,0001833934 [app] INFO: ACCEL: ,-64.000000,0.000000,0.000000,-32.146824,-5.614619,-18.257915",18:18:32:709,RX,0001833934 [app] INFO: ACCEL: ,-64.000000,0.000000,0.000000,-32.146824,-5.614619,-18.257915
386,"18:18:32:843,RX,0001834024 [app] INFO: ACCEL: ,0.000000,-32.000000,-64.000000,-31.903210,-5.836990,-18.640455",18:18:32:843,RX,0001834024 [app] INFO: ACCEL: ,0.000000,-32.000000,-64.000000,-31.903210,-5.836990,-18.640455
387,"18:18:32:933,RX,0001834159 [app] INFO: ACCEL: ,0.000000,-96.000000,0.000000,-31.663107,-6.590911,-18.485718",18:18:32:933,RX,0001834159 [app] INFO: ACCEL: ,0.000000,-96.000000,0.000000,-31.663107,-6.590911,-18.485718
388,"18:18:33:029,RX,0001834249 [app] INFO: ACCEL: ,0.000000,-32.000000,64.000000,-31.426441,-6.801990,-17.806381",18:18:33:029,RX,0001834249 [app] INFO: ACCEL: ,0.000000,-32.000000,64.000000,-31.426441,-6.801990,-17.806381
389,"18:18:33:115,RX,0001834339 [app] INFO: ACCEL: ,32.000000,-64.000000,64.000000,-30.955584,-7.273470,-17.137049",18:18:33:115,RX,0001834339 [app] INFO: ACCEL: ,32.000000,-64.000000,64.000000,-30.955584,-7.273470,-17.137049
390,"18:18:33:206,RX,0001834429 [app] INFO: ACCEL: ,0.000000,-32.000000,64.000000,-30.727186,-7.475853,-16.477512",18:18:33:206,RX,0001834429 [app] INFO: ACCEL: ,0.000000,-32.000000,64.000000,-30.727186,-7.475853,-16.477512
391,"18:18:33:297,RX,0001834519 [app] INFO: ACCEL: ,64.000000,96.000000,-32.000000,-30.032957,-6.635384,-16.602873",18:18:33:297,RX,0001834519 [app] INFO: ACCEL: ,64.000000,96.000000,-32.000000,-30.032957,-6.635384,-16.602873
392,"18:18:33:384,RX,0001834609 [app] INFO: ACCEL: ,-64.000000,0.000000,96.000000,-30.280546,-6.581813,-15.700486",18:18:33:384,RX,0001834609 [app] INFO: ACCEL: ,-64.000000,0.000000,96.000000,-30.280546,-6.581813,-15.700486
393,"18:18:33:473,RX,0001834699 [app] INFO: ACCEL: ,0.000000,-32.000000,-32.000000,-30.061277,-6.785409,-15.830359",18:18:33:473,RX,0001834699 [app] INFO: ACCEL: ,0.000000,-32.000000,-32.000000,-30.061277,-6.785409,-15.830359
394,"18:18:33:566,RX,0001834789 [app] INFO: ACCEL: ,-32.000000,96.000000,64.000000,-30.075224,-5.968243,-15.199100",18:18:33:566,RX,0001834789 [app] INFO: ACCEL: ,-32.000000,96.000000,64.000000,-30.075224,-5.968243,-15.199100
395,"18:18:33:654,RX,0001834879 [app] INFO: ACCEL: ,96.000000,-32.000000,-32.000000,-29.174747,-6.173987,-15.331120",18:18:33:654,RX,0001834879 [app] INFO: ACCEL: ,96.000000,-32.000000,-32.000000,-29.174747,-6.173987,-15.331120
396,"18:18:33:744,RX,0001834969 [app] INFO: ACCEL: ,96.000000,0.000000,-64.000000,-28.284821,-6.125548,-15.710700",18:18:33:744,RX,0001834969 [app] INFO: ACCEL: ,96.000000,0.000000,-64.000000,-28.284821,-6.125548,-15.710700
397,"18:18:33:834,RX,0001835059 [app] INFO: ACCEL: ,32.000000,-64.000000,-128.000000,-27.858194,-6.576133,-16.580532",18:18:33:834,RX,0001835059 [app] INFO: ACCEL: ,32.000000,-64.000000,-128.000000,-27.858194,-6.576133,-16.580532
398,"18:18:33:924,RX,0001835149 [app] INFO: ACCEL: ,96.000000,128.000000,-32.000000,-26.986788,-5.535284,-16.699322",18:18:33:924,RX,0001835149 [app] INFO: ACCEL: ,96.000000,128.000000,-32.000000,-26.986788,-5.535284,-16.699322
399,"18:18:34:017,RX,0001835239 [app] INFO: ACCEL: ,0.000000,32.000000,-64.000000,-26.797785,-5.246434,-17.061049",18:18:34:017,RX,0001835239 [app] INFO: ACCEL: ,0.000000,32.000000,-64.000000,-26.797785,-5.246434,-17.061049
400,"18:18:34:109,RX,0001835329 [app] INFO: ACCEL: ,64.000000,-32.000000,-192.000000,-26.165962,-5.450893,-18.389965",18:18:34:109,RX,0001835329 [app] INFO: ACCEL: ,64.000000,-32.000000,-192.000000,-26.165962,-5.450893,-18.389965
401,"18:18:34:197,RX,0001835419 [app] INFO: ACCEL: ,-64.000000,-64.000000,-32.000000,-26.427885,-5.895187,-18.492929",18:18:34:197,RX,0001835419 [app] INFO: ACCEL: ,-64.000000,-64.000000,-32.000000,-26.427885,-5.895187,-18.492929
402,"18:18:34:286,RX,0001835509 [app] INFO: ACCEL: ,32.000000,64.000000,-32.000000,-26.025871,-5.368177,-18.594376",18:18:34:286,RX,0001835509 [app] INFO: ACCEL: ,32.000000,64.000000,-32.000000,-26.025871,-5.368177,-18.594376
405,"18:18:34:469,RX,0001835689 [app] INFO: ACCEL: ,-192.000000,-32.000000,128.000000,-26.327244,-6.002614,-16.658756",18:18:34:469,RX,0001835689 [app] INFO: ACCEL: ,-192.000000,-32.000000,128.000000,-26.327244,-6.002614,-16.658756
406,"18:18:34:554,RX,0001835779 [app] INFO: ACCEL: ,-544.000000,-96.000000,-64.000000,-29.841076,-6.668205,-17.008368",18:18:34:554,RX,0001835779 [app] INFO: ACCEL: ,-544.000000,-96.000000,-64.000000,-29.841076,-6.668205,-17.008368
407,"18:18:34:735,RX,0001835869 [app] INFO: ACCEL: ,288.000000,-64.000000,-32.000000,-27.676161,-7.089851,-17.118372",18:18:34:735,RX,0001835869 [app] INFO: ACCEL: ,288.000000,-64.000000,-32.000000,-27.676161,-7.089851,-17.118372
408,"18:18:34:828,RX,0001836049 [app] INFO: ACCEL: ,96.000000,-320.000000,224.000000,-26.834181,-9.376947,-15.361487",18:18:34:828,RX,0001836049 [app] INFO: ACCEL: ,96.000000,-320.000000,224.000000,-26.834181,-9.376947,-15.361487
409,"18:18:34:962,RX,0001836139 [app] INFO: ACCEL: ,-32.000000,-160.000000,128.000000,-26.869198,-10.476670,-14.319489",18:18:34:962,RX,0001836139 [app] INFO: ACCEL: ,-32.000000,-160.000000,128.000000,-26.869198,-10.476670,-14.319489
410,"18:18:35:052,RX,0001836274 [app] INFO: ACCEL: ,64.000000,-64.000000,320.000000,-26.257324,-10.865780,-11.900214",18:18:35:052,RX,0001836274 [app] INFO: ACCEL: ,64.000000,-64.000000,320.000000,-26.257324,-10.865780,-11.900214
411,"18:18:35:139,RX,0001836364 [app] INFO: ACCEL: ,160.000000,192.000000,384.000000,-25.009287,-9.400052,-9.037018",18:18:35:139,RX,0001836364 [app] INFO: ACCEL: ,160.000000,192.000000,384.000000,-25.009287,-9.400052,-9.037018
412,"18:18:35:232,RX,0001836454 [app] INFO: ACCEL: ,256.000000,32.000000,32.000000,-23.131966,-9.101881,-8.740048",18:18:35:232,RX,0001836454 [app] INFO: ACCEL: ,256.000000,32.000000,32.000000,-23.131966,-9.101881,-8.740048
413,"18:18:35:319,RX,0001836544 [app] INFO: ACCEL: ,96.000000,320.000000,-128.000000,-22.336956,-6.746645,-9.597586",18:18:35:319,RX,0001836544 [app] INFO: ACCEL: ,96.000000,320.000000,-128.000000,-22.336956,-6.746645,-9.597586
414,"18:18:35:412,RX,0001836634 [app] INFO: ACCEL: ,-224.000000,-64.000000,-64.000000,-23.676968,-7.156129,-9.986893",18:18:35:412,RX,0001836634 [app] INFO: ACCEL: ,-224.000000,-64.000000,-64.000000,-23.676968,-7.156129,-9.986893
415,"18:18:35:502,RX,0001836724 [app] INFO: ACCEL: ,256.000000,0.000000,-320.000000,-21.823439,-7.105253,-12.191983",18:18:35:502,RX,0001836724 [app] INFO: ACCEL: ,256.000000,0.000000,-320.000000,-21.823439,-7.105253,-12.191983
416,"18:18:35:592,RX,0001836814 [app] INFO: ACCEL: ,-384.000000,320.000000,64.000000,-24.221170,-4.795811,-11.650553",18:18:35:592,RX,0001836814 [app] INFO: ACCEL: ,-384.000000,320.000000,64.000000,-24.221170,-4.795811,-11.650553
417,"18:18:35:682,RX,0001836904 [app] INFO: ACCEL: ,576.000000,192.000000,160.000000,-20.245232,-3.407164,-10.437554",18:18:35:682,RX,0001836904 [app] INFO: ACCEL: ,576.000000,192.000000,160.000000,-20.245232,-3.407164,-10.437554
418,"18:18:35:776,RX,0001836994 [app] INFO: ACCEL: ,160.000000,64.000000,-352.000000,-19.044979,-2.933007,-12.842498",18:18:35:776,RX,0001836994 [app] INFO: ACCEL: ,160.000000,64.000000,-352.000000,-19.044979,-2.933007,-12.842498
419,"18:18:35:864,RX,0001837084 [app] INFO: ACCEL: ,128.000000,-64.000000,-288.000000,-18.068800,-3.360136,-14.779387",18:18:35:864,RX,0001837084 [app] INFO: ACCEL: ,128.000000,-64.000000,-288.000000,-18.068800,-3.360136,-14.779387
420,"18:18:35:949,RX,0001837174 [app] INFO: ACCEL: ,128.000000,-128.000000,32.000000,-17.102682,-4.226917,-14.450613",18:18:35:949,RX,0001837174 [app] INFO: ACCEL: ,128.000000,-128.000000,32.000000,-17.102682,-4.226917,-14.450613
421,"18:18:36:041,RX,0001837264 [app] INFO: ACCEL: ,-64.000000,32.000000,-160.000000,-17.411722,-3.976105,-15.467367",18:18:36:041,RX,0001837264 [app] INFO: ACCEL: ,-64.000000,32.000000,-160.000000,-17.411722,-3.976105,-15.467367
422,"18:18:36:131,RX,0001837354 [app] INFO: ACCEL: ,32.000000,-448.000000,32.000000,-17.087942,-7.031299,-15.137126",18:18:36:131,RX,0001837354 [app] INFO: ACCEL: ,32.000000,-448.000000,32.000000,-17.087942,-7.031299,-15.137126
423,"18:18:36:221,RX,0001837444 [app] INFO: ACCEL: ,-288.000000,-192.000000,-192.000000,-18.853321,-8.306463,-16.360250",18:18:36:221,RX,0001837444 [app] INFO: ACCEL: ,-288.000000,-192.000000,-192.000000,-18.853321,-8.306463,-16.360250
424,"18:18:36:312,RX,0001837534 [app] INFO: ACCEL: ,-128.000000,128.000000,-64.000000,-19.563766,-7.369779,-16.688599",18:18:36:312,RX,0001837534 [app] INFO: ACCEL: ,-128.000000,128.000000,-64.000000,-19.563766,-7.369779,-16.688599
425,"18:18:36:400,RX,0001837624 [app] INFO: ACCEL: ,-256.000000,64.000000,352.000000,-21.096115,-6.881362,-14.162494",18:18:36:400,RX,0001837624 [app] INFO: ACCEL: ,-256.000000,64.000000,352.000000,-21.096115,-6.881362,-14.162494
426,"18:18:36:492,RX,0001837714 [app] INFO: ACCEL: ,256.000000,64.000000,-384.000000,-19.303431,-6.398901,-16.697657",18:18:36:492,RX,0001837714 [app] INFO: ACCEL: ,256.000000,64.000000,-384.000000,-19.303431,-6.398901,-16.697657
427,"18:18:36:579,RX,0001837804 [app] INFO: ACCEL: ,160.000000,-160.000000,-672.000000,-18.144529,-7.438796,-21.191818",18:18:36:579,RX,0001837804 [app] INFO: ACCEL: ,160.000000,-160.000000,-672.000000,-18.144529,-7.438796,-21.191818
428,"18:18:36:672,RX,0001837894 [app] INFO: ACCEL: ,320.000000,608.000000,-96.000000,-15.965281,-3.287605,-21.708002",18:18:36:672,RX,0001837894 [app] INFO: ACCEL: ,320.000000,608.000000,-96.000000,-15.965281,-3.287605,-21.708002
429,"18:18:36:767,RX,0001837984 [app] INFO: ACCEL: ,384.000000,96.000000,256.000000,-13.386912,-2.614255,-19.802095",18:18:36:767,RX,0001837984 [app] INFO: ACCEL: ,384.000000,96.000000,256.000000,-13.386912,-2.614255,-19.802095
430,"18:18:36:848,RX,0001838074 [app] INFO: ACCEL: ,-32.000000,-544.000000,96.000000,-13.507080,-6.268290,-19.008410",18:18:36:848,RX,0001838074 [app] INFO: ACCEL: ,-32.000000,-544.000000,96.000000,-13.507080,-6.268290,-19.008410
431,"18:18:36:985,RX,0001838164 [app] INFO: ACCEL: ,-192.000000,-352.000000,128.000000,-14.652479,-8.611058,-18.005400",18:18:36:985,RX,0001838164 [app] INFO: ACCEL: ,-192.000000,-352.000000,128.000000,-14.652479,-8.611058,-18.005400
432,"18:18:37:078,RX,0001838299 [app] INFO: ACCEL: ,-1056.000000,-256.000000,832.000000,-21.315809,-10.287582,-12.228455",18:18:37:078,RX,0001838299 [app] INFO: ACCEL: ,-1056.000000,-256.000000,832.000000,-21.315809,-10.287582,-12.228455
433,"18:18:37:164,RX,0001838389 [app] INFO: ACCEL: ,0.000000,160.000000,544.000000,-21.177477,-9.135699,-8.410249",18:18:37:164,RX,0001838389 [app] INFO: ACCEL: ,0.000000,160.000000,544.000000,-21.177477,-9.135699,-8.410249
434,"18:18:37:253,RX,0001838479 [app] INFO: ACCEL: ,-160.000000,-352.000000,864.000000,-22.072954,-11.447160,-2.396744",18:18:37:253,RX,0001838479 [app] INFO: ACCEL: ,-160.000000,-352.000000,864.000000,-22.072954,-11.447160,-2.396744
435,"18:18:37:344,RX,0001838569 [app] INFO: ACCEL: ,320.000000,256.000000,128.000000,-19.874500,-9.644009,-1.488608",18:18:37:344,RX,0001838569 [app] INFO: ACCEL: ,320.000000,256.000000,128.000000,-19.874500,-9.644009,-1.488608
436,"18:18:37:439,RX,0001838659 [app] INFO: ACCEL: ,384.000000,128.000000,224.000000,-17.277901,-8.717319,0.074963",18:18:37:439,RX,0001838659 [app] INFO: ACCEL: ,384.000000,128.000000,224.000000,-17.277901,-8.717319,0.074963
